code,verified,ledger_events,account_sha256,ledger_sha256,input_sha256,feature_sha256,feature_metadata_sha256,action_sha256,resolved_actions_sha256,original_actions_sha256,action_source,action_status,source_action_count,ledger_action_count,action_evidence_count,action_evidence_sha256,action_snapshot_manifest_sha256,response_sha256,replay_cash,replay_shares,replay_fees,replay_cash_dividends,max_event_cash_error,max_event_share_error
600603,True,653,f90866f18a99c041c2528294472e7f54170ea755eeecea6069f55872ad53b03f,c5e0045e654cfaed4d0dd7b4060b3f73706b3eaa75fd6398ef0e829f5f6bc67a,b359b4692b061139a1a236cdd582c981d55f558e444daf6884781a7aa46b3bc7,0da650be7c595e58631408de91a18fc3ea0e1cbe52090d67f943bf48431bb9e8,89e1229ef61eb230f91047817e098140bc3107859cd413d31bfac0dd71d29aeb,42a31250876d9c3ffe681600eb43745361a34030cab5b160d069e5bd78005548,87212725ee4adb9305c94241123c15b1390070ddbe93d1a8c739cf50d2c12c2f,1b588951318ff44e42ef1c7868f8b8a921c7cff71419e858385c046b2e8180ec,eastmoney_datacenter,ok,5,5,7,111ff065d39d845e63a6ef5f4ca4d5f0613022ed8598a947ee21a70f181c6ca3,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,727351.700187115,0.0,80463.67281289004,0.0,0.0,0.0
600604,True,507,cc83d648ed526e38d73bc38da5dc85cd25065de3fda7e415e9a301f14df65d70,ef0501b6e0a33df5aa1c662545310c74985d0260bf778bdf0b80e0bbf490eb6c,95051aca51a1edf84d78cd7c3119cd70e7341138d1e8ee3ca3da542f239c354c,f845e765d21ad821dd8272bc45a046f25e8e5e5d5203e102b93e1f6537ab58b6,f7f987af7cc048f45ab7dede814cb853c179f736b461c5f32434c75d5afa505e,90a6d8880691f536d64855d01b692e748bc5f565b665a4bd65fa24b104c3bc11,773e261b483c50f46b58e04663501783a300fb45d30b521ba3f965d2d2908174,9b494bc8b30212b48f01a183ce4fd4365540cc85d0b473f9e3839ae2eb40f481,eastmoney_datacenter,ok,10,8,10,a5255607d6474e13824a5faf53d9ea775b0372f8f975bf656b8a6f88375ff00a,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,861002.61628602,0.0,63455.26071398499,0.0,0.0,0.0
600605,True,593,68660b6ff7e3296bdc28a3d78d8b7eed3fc1f21793cad0d4b00aa98f004e3ceb,b15b339502c881d98db1db80b32684efa96b278b0c74975c107c77fc0c17522c,ee0e20b9c242aba46582bd948168bf3dcc2d32124d006a2e767055b0c0d948c7,b04484024b5149598b1a67ac85ee4a2b2e78a10d64e0a94c130ddd6eaaab1d36,e61b219a2b81039c779f3dc6ee9a09656f913c5e3c9d64276fc34f6187ac3dfe,f5285a93a7cada753af00e29fc93e3a686d6f5b90b8ee2555a6eadce8fcfc9f6,1a7b9efb45f3c752a43721ac657a4e7a0c619164efed02ab1b51f4d4745aa605,55b76760f1a696200721ea7614e815506d946ec8b8cd7855bfe28901f275a708,eastmoney_datacenter,ok,12,10,13,416b297b072329d656ec4e1f4a6a759973316efcf21b38ce300347e015d92d71,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,721985.7179275862,0.0,70062.56457241996,1813.0,0.0,0.0
600606,True,450,6462e2e00f1100bd0ae12246ef116f5c3d39405a8e5b3e040790de792dacc83d,b221c5b6398d4278d8d458a2beb84e3746f36e126b72569011e2d6dc6ee235db,8631baab947ef06cb696697c77e17fd7cc560562256ba03dc7df9a731a03e88b,31c6dd7b0e85f068d59fa79d09844402eebde0c1bd6c9a38310342b83e94e8ea,a7006d007a931c823a0866a0f48c899f16bc5134a6533ac96b949c43f10753b5,4d177e9e0fa72bd5f2d5a5f4afcc4c65c4fd05fb2072c7da8bf01f6599e01b26,ff7a9a50c6bfb6532951fd1c14fb2445f3005a19b23af7874c57ae95152aa48a,77cb7c84a87295bf91dfb252af7d78ba673eee7b9fffce57f7413c3b5d6cb657,eastmoney_datacenter,ok,7,6,8,36d557b246f3f34de56816331b5c86ba8b999441ca07087ba40c77af48919091,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,767876.5593488486,0.0,68301.66615115505,13600.0,0.0,0.0
600609,True,651,73e20ceb6574f5cfaae3c19bae196e2b29e8f6765b1d5b2e61c1570812def646,abfe9019b61361ddd85a319a581619620844b5cce30e7e8544b210badd07a2db,0f937b4acc53ee095f6923f05d2c0fff3c1135b0170f97883f2930e336ab28d5,939a6fc7a4b8e4f1cc2c796b2248d1db1dea8ca8c8a69bf66f4661a87e612165,71f6382787036ac3cb0329af9b73e872f183c83ba2b968b8cfc646f7e3f38641,00e87391513e4f6dc042185bef8c25e04e04e78c91f22501ba8f12d402d5e513,649b7c3f86eb9874f3862087006334d741a6694b7da2c030ff18d61608cb9adc,ca3fe8988030e729c3af6e53f1726fa0f65ea8a833e004254ed17823333082e3,eastmoney_datacenter,ok,1,1,3,49a7b60d476378a20d02eed5d8d857ed29b230c0bff2aa34d6b9526fc26695ba,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,785482.4304070127,0.0,74603.82559299495,0.0,0.0,0.0
600610,True,232,0c8cfbc84eee6d9e2f0d48229f59abe2aa61e53ba774fe014d8f418a0fe39f38,064f1cbe9465af37d9cd8285c9e9264635795c35548d9da7df3a263163deff37,89840346d47b932bffe095671734e397e2dc55c1ad6d928828f0b504aa03d818,dc976e47d4e68168df4cc63b09fed6bc8d6b3672ea86aac9ba2bd446b1b6a35d,e7e9f40e6e37039501895c19df12b7cf120c1396a7585f346d1cd46ca96d97b8,c2839ae035b76dfd38b7f26ba5ca57c9c73ba734b41f019c4fcee77c67620cc4,5ca03cf3f22d2e36cc82459fb4befb4044cf78d70236a676b92c47273eca9384,3fa5ae4cf98cdab29db42b175e8bb44251e773b730e3ef8a23f29cc439549737,eastmoney_datacenter,ok,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,719232.6312785698,0.0,17622.163221430004,0.0,0.0,0.0
600611,True,474,4e5d87254c8ba437e7e088aa61b97be03bfaa92d4926797f16607a27d12729c8,9ff95c276de83003ffca43ce8fefb94d405b02060d73234ab0ccf3f5c0540316,d52a209c1c1ac687df1ff763a6498dbcd4feeb2c24d69a6cba4d00c458985f12,4420926e308879cb29f41356e156be21ee8a14524db169a748a22afd5e8e9a5f,b41f507e521cf3c9eeeaa617fefe83df8b958bb80acbe785783b5a070524ea80,d56ed6384ce5c0edc27b4b82d76390a0502148154fb70c783ad46d4132b5a6eb,39a6d92a4403f68e2ecd98e219baed49ba45a7557fcd40a336a25e45123cd9c1,10a0652d9b59edfbd55b6e8ebb94dac22e6f690c73de868ca9043224112e23a2,eastmoney_datacenter,ok,12,10,15,463d3074be7b2ba157bca8341c578560304940b734649e625ed363a70bd80346,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,1067239.1303377368,0.0,92734.91216226993,3114.2000000000003,0.0,0.0
600612,True,656,4d06e114ffb56fa6e093ca0a9d1c9f5a6b894a6916ccd451f7f4403f075519cf,f5eccd2f51a656c170fce7e97b13b464628e543a4b4e65c9038ae44417c1c97a,8e8652adafe2ab63ef4331a59516e0325c5e7dad731854b3cbf93de56a5b884c,475fc85cff9620f5f7ce6f1b59743a47ec1dfa11690de7319255d68f030002a5,ac94b6a13d123ef2d75f05fe5fef6c3bc8a339f0dc8b44ed05f9c7e48b7889b0,adc22b56555cfa7de738324cc8a79e269accea70ab7a07a9a6ca2843b6bfd84e,af244a6aded182bd1e892d5c46c99603b1340d84a438d81a2ddc8ed3e32f6386,e89da3fb246e8694f299a2a1ab94fbe8c5bd36cf5ddac0dac04f32565b98266c,eastmoney_datacenter,ok,13,11,15,f4af84dbc911d1e87f6ad14eb81ab052da72988b3fe2d98b4555fd3ceb3a510e,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,799497.4035894785,0.0,129109.86391053011,34522.0,0.0,0.0
600613,True,431,4369a93ae7ea275ff83efe32a2906de5c5df06e665c6922284008ac5a8a31e8a,7dc22e741053bea675521529c7f66cb84c94b7435f1a66cfe7f5d3ee9a30e79b,153ec169a2848063c7663412e3d75421295ab8f912ab7680b8e341457a9c150c,70b5a30330ca8822bc8026d2be47731874e45398c476a9cb3790fb6c7518ee6e,628e2e5b8625dbb2c300c0f5109860cd9562334e2806ff5d9dfc2ffe9740c908,f335600bfe67b5d7b6bf8dae285cacfd24c61b03027d2b7fb6f0b3ab8415e710,6572df101b7ce027d6ed7a81c17235faf9bef9d8cc0690db1c2a1f75997d3133,9e00c0b8bcc434a4c35b3b127ca93aa26661b6d4c0c2f58645f00233c83c27dc,eastmoney_datacenter,ok,9,7,9,d291eb00704a57e718a7dc4aa271e041f002952449e21c2a7577f7a08fe2bae8,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,1119201.3499681207,0.0,61458.33253188499,5820.0,0.0,0.0
600615,True,573,227522db70f7c411177dd23c69c43bfdf19b29e28ff0561ce6ffc2d2bfa2131e,f13318228c7f79934de533e4f6742c2bc426d614a2ff4ed8752d34333c637211,5bfb5fa605f2e4654897988f6402f9dd1d92da332907e614bc245a2dc8762005,c2764ffae258e0f999c0a7a63e7ee56f26909447cc516792863ca7d930c511bf,ff6562b236352cef27f725b3c891c925943756bab8289cd4020e085934245450,11195315cf35b2682092bc8398d94c2ff849e5cfa1e94ad82c481a599f2f6344,154312751464c8104be0b8ca8bebf0978b57e21d3cb03fc6806df1e8e9811f90,7759edbaff52fd310d6a05814957589ff5f63f6e576e233da915278312c43ecf,eastmoney_datacenter,ok,2,2,5,07d32bdd3050757e26c82f0d74f5376cc99a672307529c1176574344f7f2956a,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,792501.3526144202,0.0,67817.59988558496,0.0,0.0,0.0
600616,True,415,67caa3a90e5499b687acae155c78fe9d09e0afeacba54b84c688b9846d3aae16,d5a810e896c67b188a8f0626119e04dc37a34303cdba65c343a3f679a5fcea78,c3561cc82ce41d377d290e292ab663acc6edcc70bfb7fdd7afba8f588114d059,5fb2bd0af10d0e7916f33f16fba1ce7497f767c55cdff2e3838dab435917c9e8,030aaeb9bb10868e1d66c4ada522deb3e76df39994a901f3a71d768223c83fbd,0138d61122062370f1f3835f6f2f3e92756475589736b3fb0178736962c97025,5f540de87afed96d01979598d687a83468a4e9517baf453f650c34c20384ad1c,49e9f4cd7fb7c253206bcb29107044cb15eff1d2d07c2afda7826ee54914ac8a,eastmoney_datacenter,ok,11,9,13,8d0bf05412e135217d18d5944ab9ab09f4685d2e1d39d81de19cd38d21f8c324,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,795678.0485445249,0.0,57829.38145548,624.0,0.0,0.0
600617,True,474,584b7a8b6d4f445cf48c551e02423041e3cee2b0fdc4e5c9e39a126a0b58bdbb,8c07fb7279e6da7cebbef5cb83390f9f598ea2265718bc0ef3a5ca366d49a36a,4e5eee14fc946007731e9469c57a333d8c3cb5553011c9cf5cb6541771d6c5aa,9b789eeb326273b3b70b7ccbb2c750faa047cd61bfca6c931668e00bc4181d63,b3539d5a2c5563a1e7895eb0726b9e81a63f0e86d4bf38ace430a9d415e23366,668b1c6960322b773bdb962dc41ab9563e31b6a60329a7cdc15c9faff4b77830,46cd49d935190227cc83bdc8f4cd8d08cf7ab0e182a5769913c4a67a89ce9e9b,293f65efbfe81bd60c0d06097d4379dd7a18ec50685a33087f0949bb3aa1fbc3,eastmoney_datacenter,ok,6,3,6,3ab9340658080ff4b47ff664f1b40c9586b68fe580218d896c44cbc116531ad2,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,736846.5135985044,0.0,66331.07240149991,0.0,0.0,0.0
600618,True,389,6fc95836e284f3a5f454d963b975c3c2e1179d25c300861376478d29ff03834a,cb0d3b1e87440b6efd3c41a84cb7ac6ea6740d822d8ccbb54502a54e9b16f841,a1f4f7d97c39e6b26902747fd8ffa90aa45a0bb3e654bc3ff55037f0af5723f8,1cadc840b7a4f27f0a3a56c59d72207ec7a3b3d992b86abfa01b4135e6a12e29,49a644d1fef1991671f653cf80f115a5b37e5922bbb223cc696dce0cd81a7331,c334f0e53cfa3fb113d797951cf449c9749e43d23206fbbdaa9f2b022b06df42,20fb3f63e7eadb749b581be9298ddcdeba0c96b2d6db2748b98eb572d00189c5,733e3e498ef02f43121fde9fe6fd52b9df62044e438a87132ae6b472eeaef479,eastmoney_datacenter,ok,9,9,10,15af2c4afc1fd4460f5db972aa7f1936ebd2ea83a94a6e42eb7ac48d4c159228,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,945534.1379214448,0.0,58427.40807855997,5440.0,0.0,0.0
600619,True,584,cfe9738992b33871aca4087915ab8efabfd97c9c0c8edfe89c18e050bc97a307,2b8ccfe0de2cffb092b03091a0366a8ab8b2c5800fe5db63fda4f8a5646b0ff5,ee0d51a29be5724e092a36b8988e537bdfa962a290c69c83bdeb69e51d0b3b51,4a34a38eafc639efee2107511b44fa27c545fa587d2b34c643158bb6e8f05c9e,94b7a59c4385a7db4437d9736c5acb50627d561ce6fedb730222176cbe9b56ac,7c93f6c9f41c02d92b13ab83860b2cca1ee85e0ea80b71fdcc1ec2135ce73967,fbe6a6d710f52b8c56e8fdb09d0997621d3bf288004a8299e0d8ebca67131fb9,8c135fa5731b44062e1936057c99112d2b104e63c244a992062a0a59a4266ab0,eastmoney_datacenter,ok,12,10,12,939b33f4a2cf45080775f8c6745d54966c884fbc86c9ca69bcefe698ac2edf7a,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,818736.8729871812,0.0,71118.94251282496,3257.6,0.0,0.0
600620,True,567,b5e3bccbf3907974218ad1053ba3ba9d6361ac5ebefebcc3aef53e1576f43f1e,adb642eeecdb370b585f6edefcbb589c2f05219982747586fcd18929a0b11e76,a4ee8c3214d29ec35234a0b4068e245d7277c06b447ed224a59f3b4299ca33bc,5b4591d7829b0479604f5a137723d4acf289c03bcc591ab42b7a8a4168993c8f,7da788d3a3d2f6b9bd5bcf8effbb9d8cf205eb1320a4c7cf754ba92eb3844e1c,6c512065f61c6ea1c7fb3771e6c57927f0f868e2485cc889492f458c714e2cbf,0beb5a01db930eceb56fcaeab3bc5906120458df641d7b3bb5dd3bb0969ff8c4,e28c0f6ef7695ad3d9032d49c828d36c2d422b5894af01e89a07869d7b03e03d,eastmoney_datacenter,ok,12,10,14,04e01503fe54d5a82963424247df5e54533663d7b9c7fd5a8a7078a23b89a388,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,818929.3065356865,0.0,77870.08046431998,532.0,0.0,0.0
600621,True,615,e763e80871008246e5d4c7f940bcd64322e33e9505d679cdd463ecd18ae60b0f,a892188ccf3d4aab213eed3c262f3d33046afff90817624497242b74851d324c,3358900c2005ebb70f384bb162f2127316a4e7963517ca4416adeaa344b7e149,8395972abeaf233761e0893decaf5e20a8e7c27d3348e3c31b4e4ee23fb06691,945128e6731eb9562283e5ee92257adfcb682f6ed7228b4a52f192275f88f413,8ac1997cf7f9f4cfa5038f359097d3d9148481646abbfc75d69b0168a4a853a5,7c4b97318025f9dc16554508749bcc2bc8562e69fd972affbcea88d86d0e8fca,c437ab8be4f7965fe8bb4308583cb414de433c9940f44dc6850eb30ae708d1b7,eastmoney_datacenter,ok,13,11,17,fb293f85e7e03e1ae44d4083d87512a97aa258ff264c6fb163adf2b87c1f9cef,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,817073.2442669462,0.0,72179.37373305998,0.0,0.0,0.0
600622,True,603,0d698729baa824fd21018a5e51b0ba5c465acc5682d6142faae89daf4e0515f9,f560adec6574a705064ae690ae5e2483e6dd6b51a291de282e87408b65491dbf,dd7304c64a193861ab82d99cb1463f27371abd39b807a9f712c6fba8aecce18d,9acbae21fd56fc1b4681ac03ec5d03a5d704c1217eec2353b0be09af6c1cf6a0,4f3623a9edee92a3cfa95acdfe8c253946ba427980778f51db81f446c0f08317,377a21850468bab4bc7c0265bc185c83d59861f3a2fd09446f6135c32ac10634,b67410f8bd003c8792085e1f9170367765833c8d44ab483677ebb088a6358bba,cae405ec61332d69bd3dd62b82d224a692183b3e205b76d456f19ff1a85b9ae7,eastmoney_datacenter,ok,7,5,10,a2ab7f5f3399ade6cd013035e91a8bc4e14b7e8f994e28fa0335861cd2b9a64c,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,703078.5168804149,0.0,67180.06536959007,3213.0000000000005,0.0,0.0
600623,True,402,8fe6ea7c3666f79ec99de93e668c045a021c080a43e75c9476200aba0052849e,d2599aa19db8408a8e21b70951d9397f50f86089e0dfa3b6d628fe3a975a120b,457f446a71f34a25cae1097bc9c68e61efdea329ce859c6727188c60b799b92f,e36411b9ce12b65bb168dcb6bae17643152454b0d3582fe944bd9d1e9d64e380,71dec905f2fdaf7a6dc403da3c016b683b928430fa00f84ebfc79fdc8577faec,52b177a0802a68009e91e141dcd57d885705a361b845d1710f39d71bee86fa79,1ee488115ed8009967c83654508ec13f3f7ba2bbfa087df36a62faf371b213e5,84fb066e9ca47623aeacc23b11a2aec165007bfefdd3299b3f349e5f03eccd8d,eastmoney_datacenter,ok,12,10,12,927b70980f3a43dfa74a52995bd9a7edb19d14728c4ed604817ab1ffd4b428e9,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,778778.1311691294,0.0,62310.09033087494,3206.0,0.0,0.0
600624,True,480,39fbb897f6802d98a3482edd42be9430cd451371264b1dc58a2d65a1a6c293e5,0247fa3d2c98bbcdfc06aa6dec885e9c013897180cbe2c42237971f847ef7dc6,3e036990255a527205ff5463a7e42baae26718c10749581c2cce257a62311134,35418e1af932f7c7cfac6fb50b4bfbf830b9c4dde2336e4bf7c0813fc64eaf5b,f5d41991bb0c996a88c94765c7ef33592bf63e0a6dcf742c8279d8aab9f72f34,518567bd368942b8af352ab3e04e5b51769b14d652ff968f21efcccab2e9f224,1ca1ba6468973b392f8efce6b124b6fd0c04c0a53b97e740491f12767413d425,083d0d1ac5a68255d28678389465016e4957dcf72c1d7906ee8c31c4f39cd041,eastmoney_datacenter,ok,6,4,9,2d8daca0a8f1f4eb9b17b4759a4ab8d3665e4eaf8601ec80744ba7589153ab88,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,802067.4552530283,0.0,64129.170746975,0.0,0.0,0.0
600626,True,0,c8622fc303afd4bba049c11e624c553a05e63d30f44bddb096002b42ca058063,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ca018f35fae31123781f55a07989a4a29cb77642036c4808978be3548c6d9d7e,33791754948c621deb83a521d23d28e296570e5ed22c0a86a12d7b0bd2d8cb5e,4912a455a5f1b20a121335fdcff82462ac40afe6ee7cede9b5fc565fd37795c2,0dbb3642a5dd48bdf7cf15d43f10cc590c446022a8ec12ccc0dc7bf0154a2ddf,64442a3096cd286dd926a46c0cc34c72e88ddfd8df03d6794f9744a6825be1fa,d867adc90b51c858ad9fa0bb0d18636f7808a8ca1fb3ff90daab37fdbca2ce27,eastmoney_datacenter,error,0,0,11,cbb3f13bc0f693f9318e110bce9d39e1ffd5bfac21fc1abd3595f9aec85498d3,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,1000000.0,0.0,0.0,0.0,0.0,0.0
600628,True,504,ee178b6d6d31807388d32e638664391b49740c4808efcafcf901cc67c54a9230,d9acf65494acb44964750c3680f6d148e21677badc85d7cc90c505ea31fd04e1,f0ce4eb7a18009392a2cf521b02ff5ebb73c28c1f1d64babd4369edc0d796df1,26e0c83d33b0cd9a49242ed5a95a0f0ecda762d724d8a2250c594c7aa2c80ff6,ab6e064f538807f30480bb063cd4b49bfd1d376f7960d33049f7c6136eea2e8f,b46eb3f656f539b7b32c0ffcb18f2e5ce1a62993c67ba8b71a4e9a896850e2ab,c9be1a75388b181102efcc8bd9211588cba8b75dd394db6b15fe33d403d2f35d,9b94d3d61d1af455f9daafb60af4f585527a967bc7e789783abaa66823832f4b,eastmoney_datacenter,ok,12,10,16,913b5569f85b1628a1b53f40f6aaf611316c830341211a8a27a4c6bf931c7eb4,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,782147.5489308705,0.0,85906.23606913506,3516.5,0.0,0.0
600629,True,654,9140d190a42c7beeece5d648e4f838c0462795da4fb7daed53f2e69b54be1262,4d6a96962bba2734763baac1762869df3c8c2085060086e930254034513e9949,a420252755fa317e533216adb6a4ed81dc31da56d177f9dc7b7baf5038e0d656,a525268913586405a0f8b068ebc9c83f61d0d89949d0fbc59ec9c4985c1cc79c,4fc879e9a82b9d841a4f7430aa701429315e1bf727b86fe8afd910c6b2ab1325,0e548c8da9e35fe9d6875a8e4a4508081ee203f4bf7802e3747f0184f9383218,bb1b3bfa61d705501e1e1814922bc32fbecdb59e4706f79a4f46ad62d7781dfa,b70720346a1841112b7241904fb2615b66de6ccf0aa7f3161157dfb911ff5d15,eastmoney_datacenter,ok,9,9,11,0e12d1c806479e0714714976422ded5b09d47cac09d655cffb1a32d24402a7a3,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,833285.1879499173,0.0,89886.52655008998,253.0,0.0,0.0
600630,True,520,637abf71dea05c9de61857bddb7f5d9be4b6d665aa002ab668f6602d315c7f4c,7f74c72f1606d0689f963bc685135396a0ec85fc809538658a71d468a56074ad,1c5f4ceb46113071202e5a4a83b768bb11bf8135c5e82cd5f3b9ddf16e71f5c9,95f1aa81718f7c88a80fb7f68ac816b3f2fd5139abee84e164aca15c49103392,a0b3b12d0dc582194e4f4f7c9acfbc18953aba50f40835b8434af3cd270f7e0b,c0dab1dd46b055dc36213f9b31b68cbf347aef0dd25305b22b0001a0e593082a,92f74b3714d1140944d447edcb5ba3892cadd01359136ab67ca85ece191e4890,4e94e02713a0828da81960bea4daeafdf2432a122fb52d8baa7fe51e1fce5252,eastmoney_datacenter,ok,6,4,8,13b2c6ba71cec94a1500e6a80ba0d570b5daecd9e3c0a0a20a8d29d955d11fb6,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,836465.7283150404,0.0,59465.239184965,3239.1,0.0,0.0
600633,True,485,bb629ddfddd1bf5481fe8518e94bc93ee95b6584e58a5e8ec45d68c6cf0ef774,3292a8b64049555d922e448dca6a5698eb0979acf118ccb5661496c635cebc00,6ba0ba0a633179c0db67e3520520b4a2eebec0a823e19c98b37be0a61127016a,bed07d746ac0946aea7445d854ce108873c92473f42081a80444003897b74419,510c1d536901e39341a76c78f103491728605b8e0e6fea3ffb16f7b6ed8ae570,c8ab9e502da1e4f692db294aed26a409a153487261b18e02bbf17b6d5ff44c5a,27e80d7b55e3c8377c0bb508d72dac9a66d7cb5154f615f2dab5508824df320d,39d79b81364ce26ead353871d0361ee5e4829c550b09de3612ef095cb86f30cf,eastmoney_datacenter,ok,14,12,15,00b0e304d98de875e83e091db6af70f01e3d0fdc37e730fa2e10d8cfe193654e,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,827873.0822756451,0.0,62470.32722435997,1912.0,0.0,0.0
600635,True,528,4d26d1b569e08a6b810825b3269bae7aec2858f024f10f2d436cec409432b88f,606cf051ea928052105fa59749cac17cea1cd5e6040e639e675765e31330a4b1,98ba8d9f4bc837a576b4aeed0c93d9fe35dc5459f44933dc8f704f2cdd3a5dd7,3ac71c3141f2ab00c2769eb5471f47eb29fbdd7a2d0ce356ce2724547a78733b,5c6c3d5acd8416fd146e869132ab5beeb4ace67b43f3ba9350117a589103b645,2a41799b4cd16fec0b04d2e0d2620f849c595ab3f97fad323d0624418ba5325f,52667325c1ac82334ef80fdb07c2d4022b3f738f6bc4ba5d56a03812865d0b7c,f041d58ac1c0919f0505c60ee21c94a1b614e20dfd9bf842dadcb9985345057e,eastmoney_datacenter,ok,12,10,18,6fef1b70484ed2843c7672a96bc5fd145567ac7fa73fdc0240439674b7ed1b83,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,975108.0445090273,0.0,85777.45499098001,0.0,0.0,0.0
600637,True,347,ae967033bebedab965a0494c83e1e9d3055d4b56e2174f7412df6b39e5e09533,a5d88db626a1631685a34b20880744f20d3be267d1ec4384b2aa8ef36c01691c,d0b7e6bd55269b80c6eadfa7157ff8ceee57939d9268744db04b12510f10c800,e05dcf4aad85797c02392bcd1ac6e8596975e4051cd5b9e81f25cb5623fe715f,f1ad7e7f5194b1b0475b65e3a4696489c6dc5ea3243b37b16d0959448fdb72f0,a82b75fc7fc382d3f971cf8f5eb7e9c6c78a1fd36d58a46bc1f67698945b0c5c,f8259fcf4d4cef4a97e880c81cb499689cb6262fabbe6f21e9f81e92737c413a,83adc0824499b9635165b735e5a68ddff2ce32941c774db5fc83961288ed1fa6,eastmoney_datacenter,ok,13,11,14,075553ad4a9a5209fc36dbc5e84f1933ed83d57ca780eb89525e22ed7f8e4759,679e7e124892e4a5cbbcb377f937151358104e2ce5afd07c5e5c15af6efef605,32bc974a10090089d1140e9beba0afeba3c49d369b7477e424030d3d5824db16,739478.93447156,0.0,59831.866028445045,2561.0,0.0,0.0
